,CollectionTime,actualCapital,association,associationDetail,autoBid,bankCapital,bankFunds,bidSecurity,bindingFlag,businessType,companyName,credit,displayFlg,equityVoList,fundCapital,gjlhhFlag,gjlhhTime,gruarantee,inspection,juridicalPerson,locationArea,locationAreaName,locationCity,locationCityName,manageExpense,manageExpenseDetail,newTrustCreditor,officeAddress,oldPlatName,onlineDate,payment,paymode,platBackground,platBackgroundDetail,platBackgroundDetailExpand,platBackgroundExpand,platBackgroundExpandChild,platBackgroundMark,platCode,platEquity,platId,platIsStatic,platName,platNamePin,platStatus,problem,problemTime,rechargeExpense,rechargeExpenseDetail,recordId,recordLicId,registeredCapital,riskCapital,riskFunds,riskReserve,riskcontrol,riskcontrolDetail,riskcontrolDetailArray,securityModel,securityModelCode,securityModelOther,servicePhone,serviceTel,showShuju,transferExpense,transferExpenseDetail,trustCapital,trustCreditor,trustCreditorMonth,trustFunds,tzjPj,vipExpense,vipExpenseDetail,withTzj,withdrawExpense,withdrawExpenseDetail
1085,2018/12/21 4:51,0,0,,支持,,0,VIP本息保障,1,车贷(90%)、房贷(10%),浙江湖州盛信投资管理有限公司,0,1,,,0,,,0,张坤林,33,浙江,3305,湖州,利息回款收取利息的10％作为投资人利息管理费（VIP用户收取6％）(利息回款收取利息的10％作为投资人利息管理费（VIP用户收取6％）),,随时,浙江省湖州市吴兴区二环西路亿丰赛格数码城2号楼3F-3A01,盛信车贷,2014/5/25,"1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)",2,民营系,民营系,2,,,shengxinjr,0,1091,1,盛信金融,sxjr,2,1,2016/5/22,免费(线上充值：免费线下充值：充值金额≥1万元，奖励0.1％。线下充值时间为8:30-17:00新充值资金当日不可提现，15天以内提现收取千分之五手续费。),,浙ICP备14023901号-1,,1000,,0,150,0,,,非融资性担保公司,"3,02",,0572-2277700,400-0572-708,0,转让管理费率目前按10％收取(债权转让的费用为转让管理费。平台向转让人收取。转让管理费金额为转让利息*转让管理费率，转让管理费率目前按10％收取，具体金额以债权转让页面显示为准。债权转让管理费在成交后直接从成交金额中扣除，不成交平台不向用户收取转让管理费。),,,,0,0,,120元/年(VIP收费标准：120元/年。VIP用户可获得逾期本息全额垫付保障，专享利息管理费6折优惠。),,0,回款、奖励免费提现(回款、奖励免费提现，单笔提现下限100元上限50000元，每天提现笔数无限制。提现时间：周一至周六15:00之前的提现申请当天完成网银转账，15:00之后与周日的提现申请将在下一个工作日处理，法定节假日提现安排另行通知。新充值资金当日不可提现，15天以内提现收取千分之五手续费。),
1086,2018/12/21 4:52,0,0,,不支持,海口联合农商银行,1,木材质押,1,供应链金融(100%),北京仁学网络科技有限公司,0,1,,,0,,,0,潘洪军,11,北京,1105,朝阳,,,不可转让,北京市朝阳区八里庄西里100号1幢8层西区807,爱木投,2016/8/18,1,借记卡网付,0,,民营系,2,,天津华工供应链有限公司持有平台股份,,1,5708,1,爱木财富,amt,1,0,,无,,京ICP备16046538号-2,京B2-20170026,5000,,0,0,0,,,,,,010-85753909,400-900-6510,0,0,,,,0,,,无,,0,4次免费/月,
1087,2018/12/21 4:52,0,1,2015年09月18日加入广州互联网金融协会任副会长职务,,新网银行,1,-,1,个人信贷(37%)、供应链金融(63%),广东分利宝金服科技有限公司,0,1,,,0,,,0,莫劲云,44,广东,4401,广州,免费,,不可转让,广州市荔湾区康王中路486号和业广场1903A房,光大分利宝,2015/9/15,1,借记卡网付,0,国资参股,国资参股,4,国资参股,广州南粤澳德股权投资基金管理有限公司持有平台股份,4401,0,4401,1,分利宝,flb,1,0,,免费,,粤ICP备15052387号-2,,22222,,0,0,1,17年07月获得南粤基金投资3000.00万元,17年07月获得南粤基金投资3000.00万元,,,,020-35437422,4009305559,0,,,,,0,,,免费,,0,1元/笔收取且首次提现免费，提现时间一般半小时内到账。,
1088,2018/12/21 4:52,1000,0,,支持,上饶银行,1,第三方担保,1,车贷(100%),湖南省星展投资有限公司,1,1,,,0,,,1,苏娜,43,湖南,4301,长沙,0-5％(利息管理费根据VIP等级收取，最高为5％),,3个月,湖南省长沙市开福区万达广场C2座4705室,,2015/3/12,"1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)",0,,民营系,2,,,1614,0,1614,1,58车贷,wbcd,6,1,2018/8/6,0(充值免费，在线充值所产生的手续费由平台承担。),,湘ICP备15001237号-1,,5000,,0,0,0,,,融资租赁,7,,,400-960-9258,0,"0-0.2％(持有超过10天-1月收取0.2％,1-2月的收取0.1％，超过两月的不收费)",,,,0,,BB,0(注册并通过实名认证，即可获得VIP会员资格。),,0,充值未投资部分提现的平台收取1％的手续费,
1089,2018/12/21 4:52,5000,0,,不支持,,0,-,1,车贷(100%),黑龙江众信普惠金融服务有限公司,0,1,,,0,,,0,左志兴,23,黑龙江,2301,哈尔滨,0,,随时,,众信,2016/1/3,1,借记卡网付,0,,民营系,2,,,creditall,0,4729,1,众信金服,zxjf1,8,1,2018/7/29,0,,黑ICP备14002629号-2,,7000,,0,0,0,,,,,,,4008882608,0,0,,,,0,,,0,,0,0,
1090,2018/12/21 4:52,2000,0,,不支持,,0,-,1,个人信贷(30%)、消费金融(40%)、车贷(15%)、房贷(15%),点滴身边网络技术(北京)有限公司,0,1,,,0,,,0,陆俊毅,11,北京,1105,朝阳,无,,不可转让,北京市朝阳区朝外大街甲6号万通中心A座1301室,,2015/8/21,1,借记卡网付,0,,民营系,2,,,2730,0,2730,1,点滴身边,ddsb,6,1,2018/7/5,无,,京ICP备15036227号,京ICP证150852号,3000,,0,0,0,,,,,,010-59071326,4008980180,0,,,,,0,,,无,,0,2元/笔：提现金额小于等于1000-用户承担，大于1000-平台承担,
1091,2018/12/21 4:52,5000,0,,,晋商银行,1,-,1,车贷(100%),杭州百赚网络科技有限公司,0,1,,,0,,,0,柴莹,33,浙江,3301,杭州,无任何管理费,,,杭州市滨江区寰宇商务中心A座501室,,2015/3/23,1,借记卡网付,0,,民营系,2,,,52wzb,0,6351,1,稳赚宝,52wzb,6,1,2018/12/12,免费(在线充值不收取费用),,浙ICP备15020491号-2,浙B2-20160898,5000,,0,0,0,,,融资性担保公司、平台垫付,"2,4",,0571-86702185,400-187-6618,0,无转让费,,,,0,,,无VIP费,,0,无任何提现费,
1092,2018/12/21 4:53,1000,0,,不支持,,0,第三方资金托管+独立风控+担保公司,1,个人信贷(10%)、车贷(5%)、房贷(5%)、供应链金融(80%),众融在线咨询服务（北京）有限公司,0,1,,,0,,,0,韩春晓,11,北京,1105,朝阳,2％(投资人所得利息的10％作为账号管理费),,1个月,北京市朝阳区尚八里文创园区9号联信国际大厦B座301室,众融在线,2014/12/1,1,借记卡网付,0,,民营系,2,,,3603,0,3603,1,存贷汇,cdh2,2,1,2016/6/30,平台承担,,京ICP备14046850号-2,,1000,,0,0,0,,,,,,010-57404667,4000666298,0,1％(收取转让人转让金额的1％作为转让服务费),,,,0,,,,,0,2元/笔(普通提现：2元/笔快速提现：提现金额的万分之五+2元/笔),
1093,2018/12/21 4:53,1000,0,,支持,,0,VIP保本保息,1,车贷(70%),深圳市广钜金融服务有限公司,0,1,,,0,,,0,赵世杰,44,广东,4403,深圳,借款资费(借款资费：多多宝根据产品类型的不同收取相应比例的借款账户管理费。汽车抵押标：根据具体的车型借款成数，每月收取0.5％—2％不等的账户管理费。),,不可转让,深圳市福田区红岭中路2059号捷豪名车广场4楼,,2015/5/19,"1,3","借记卡网付,线下充值(有奖励)",2,民营系,民营系,2,,,2004,0,2004,1,多多宝,ddb2,5,1,2016/9/13,充值免费(充值免费，投资人在多多宝充值不收取费用。),,粤ICP备15033485号,,1000,,0,0,0,,,平台垫付,4,,,400-1565-568,0,,,,,0,0,,180元/年（暂免）(180元/年（暂免）),,0,提现费用(充值15天后提现免费，免费提现额度=充值总额+已赚利息+已赚奖励-提现总额-15天内充值额；充值15天以内需要提现的，收取提现金额0.5％的提现手续费。),
1094,2018/12/21 4:53,2000,0,,支持,,0,vip本息保障,1,车贷(50%)、房贷(50%),青岛仁和融兴投资有限公司,0,1,,,0,,,0,李增彬,37,山东,3702,青岛,,,随时,青岛胶南七墩山路南段东方金石4楼401,仁和融兴,2015/1/27,"1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)",0,,民营系,2,,,1426,0,1426,1,仁和融兴,rhrx,2,1,2017/7/12,2‰(充值费用：投资人线上充值无手续费无奖励，即时到帐，充值渠道提供汇潮支付与国付宝支付；线下充值2000元以上，奖励充值金额的2‰，奖励与本金同时发放。),,鲁ICP备15001793号-1,,2000,,0,0,0,,,小贷公司,1,,0532-55588509,4006678162,0,,,,,0,,,120元/年(VIP会员信息费：120元/年，投资人自愿申请，享受投资本金或本息保障（试运营期间免费申请）),,0,5‰(提现费用：线上充值15天或投月标后，提现免费。如在15天内提现收取5‰手续费。线下充值的扣除线下奖励即可免费提现。平台提现处理时间为：周一至周六10:00--16:00，周日不处理提现，节假日以公告为准。),
1095,2018/12/21 4:53,5000,0,,支持,上饶银行,1,-,1,,湖南蜂投金融信息服务有限公司,0,1,,,0,,,0,马湘良,43,湖南,4301,长沙,,,随时,湖南省长沙市天心区芙蓉南路三段29号中信凯旋蓝岸16栋二、三层,大众金融,2014/10/29,1,借记卡网付,0,,民营系,2,,,2570,0,2570,1,蜂投网,ftw1,3,1,2018/7/6,,,粤ICP备15002745号,,5000,,0,0,0,,,非融资性担保公司,3,,0731-86338888,400-966-8889,0,1—3个月（含3个月）收取1％;3—6个月（含6个月）收取0.5％(持有1—3个月（含3个月）收取1％原始债权本金转让费，100元上限封顶，持有3—6个月（含6个月）收取0.5％原始债权本金转让费，50元上限封顶。持有6个月以上的不收取转让费。),,,,0,,,,,0,普通提现2.0元/每笔;即时提现每笔2.0元+提现金额的0.05％的标准收取(用户历史前两次提现，无论是'普通提现'还是'即时提现'都免收手续费。从第三次开始，提现手续费按照'普通提现2.0元/每笔'；'即时提现'每笔2.0元+提现金额的0.05％的标准收取。),
1096,2018/12/21 4:53,150,0,,不支持,,0,所有投资者保本保息,1,车贷(60%)、房贷(10%)、供应链金融(30%),杭州图顺科技有限公司,0,1,,,0,,,0,张科迪,33,浙江,3301,杭州,全免(全免)(全免(全免)),,随时,杭州市解放东路33号财富金融中心西楼8楼,69贷,2014/12/25,"1,3","借记卡网付,线下充值(有奖励)",2,民营系,民营系,2,,,69dai,0,1587,1,69贷,ljd,2,1,2016/1/6,全免(全免)(免费(包括线上充值和线下充值)),,浙ICP备11063139号-4,,150,,0,0,0,,,P2B,1,P2B,0571-83586469,4006-575-686,0,0.2％(成功债权转让金额的0.2％(标满后第七天可进行债权转让，通过债权转让获得的债权允许利息进行债权转让)),,,,0,,,,,0,"2元(单笔提现≤5万/2元,单笔不能超过5万,日不限。)",
1097,2018/12/21 4:53,5000,0,,不支持,,0,保本保息,1,个人信贷(99%),上海瑞台亨金融信息服务有限公司,1,1,,,0,,镇江市投资担保有限公司(承保6000万元),0,陈明,31,上海,3115,浦东,0费用,,不可转让,上海市浦东新区福山路33号建工大厦21楼A座,,2013/4/26,,,2,民营系,民营系,2,,,,1,1303,1,多贷贷,ddd3,2,1,2016/8/31,免费,,沪ICP备13019782号,,5000,,0,0,0,,,融资性担保公司,2,,,400-100-0105,0,,,迅付信息科技有限公司（环迅支付）,,0,1,,,,0,,
1098,2018/12/21 4:54,0,0,,不支持,,0,风险准备金融资性担保公司,1,企业信贷(60%)、车贷(10%)、房贷(30%),贵州中禧互联网金融服务有限公司,0,1,,,0,,,0,刘亚萱,52,贵州,5201,贵阳,无,,1个月,贵阳市观山湖区金朱东路互联网金融特区20楼,,2015/8/8,1,借记卡网付,0,,民营系,2,,,4218,0,4218,1,众禧贷,zxd5,1,0,,无,,黔ICP备15010344号,,1000,,0,0,0,,,网络借贷信息服务中介,1,网络借贷信息服务中介,0851-84819772,400-009-9594,0,3‰,,,,0,,,无,,0,0.20%,
1099,2018/12/21 4:54,1000,0,,不支持,,0,-,1,个人信贷(25%)、其它(31%)、车贷(5%)、房贷(17%)、农村金融(22%),新疆惠恩金融服务有限公司,0,1,,,0,,,0,董德刚,65,新疆,6501,乌鲁木齐,无费用,,随时,新疆乌鲁木齐经济技术开发区软件园喀纳斯湖北路455号新软创智大厦1901-1907室,惠恩资本,2015/11/15,"1,3","借记卡网付,线下充值(有奖励)",0,,民营系,2,,,3974,0,3974,1,惠恩资本,hezb,1,0,,无费用,,新ICP备14003852号-2,,1000,,0,0,0,,,融资性担保公司,2,,0991-8899856,4006115388,1,,,,,0,,,暂无,,0,1元/笔,
1100,2018/12/21 4:54,0,0,,支持,,0,VIP保本保息,1,个人信贷(10%)、车贷(70%)、房贷(20%),山东盛桃源商务信息咨询有限公司,0,1,,,0,,,0,赵霞峰,37,山东,3709,泰安,暂不收取,,不可转让,山东省泰安市肥城市新城泰临路北泰西大街西侧上海世纪城1幢4层416号,,2015/8/10,"1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)",2,民营系,民营系,2,,,2637,0,2637,1,盛世财富（鲁）,sscf,5,1,2016/1/11,0(线上充值：我平台线上充值使用第三方接口，充值免手续费。如在使用过程中发生掉单及时与在线客服联系，协助解决。线下充值：免手续费，线下充值奖励为2‰),,ICP备14034942号-1,,1200,,0,800,0,,,非融资性担保公司,"3,02",,0538-3185588,4000970538,0,,,,,0,,,150元/年(新上线初期免费),,0,0.3％(充值后15之内提现3‰手续费，15天之后提现免手续费。充值不投标扣除所有奖励，并扣除提现手续费②到帐时间：周一到周五16点之前提现当日处理，16点之后提现次日处理，具体到帐时间根据各大银行规定可能会有所差异：每天11点16点两个时间统一处理提现，周日不处理提现，法定节假日顺延至下一工作日。),
1101,2018/12/21 4:54,1000,0,,支持,,0,-,1,,深圳市前海天池融通资产管理有限公司,0,1,,,0,,,0,黄靖,44,广东,4403,深圳,投资收益的10％,,随时,深圳市福田区金田路3038号现代国际大厦1310-01,深圳市前海天池融通资产管理有限公司,2015/4/8,"1,2,4","借记卡网付,信用卡网付,线下充值(无奖励)",2,民营系,民营系,2,,自然人股东,1771,0,1771,1,天池资本,tczb,2,1,2015/12/11,无手续费,,粤ICP备15006462号-1,,5000,,0,0,0,,,融资性担保公司,2,,0755-23609078,400-8033-688,0,无,,,,0,,,无,,0,2元每笔(提现金额=30天前充值的余额中转出金额+30天内充值的余额中转出金额。提现费用=30天前充值的余额中转出单笔收费2元+30天内充值的余额中转出金额*1.5％。),
1102,2018/12/21 4:54,0,0,,支持,,0,保本保息,1,个人信贷(100%),亚联超银（北京）信息服务有限公司,0,1,,,0,,,0,钟吉鹏,11,北京,1101,东城,收取利息的1％(服务费用为：收取利息的1％),,1个月,北京市东城区安定门外138号皇城国际A座19层,,2015/7/3,1,借记卡网付,0,,民营系,2,,,2646,0,2646,1,亚联超银,ylcy33,8,1,2016/10/25,无(无充值费),,京ICP备15028885号-1,,1000,,0,0,0,,,银行系P2P网贷平台,1,银行系P2P网贷平台,010-84477876,400-888-9997,0,,,,,0,,,无(无),,0,15日内提现收取0.3％(第三方支付会收取2元/笔的通道费；并且用户自充值之日起15内提现，收取金额的0.3％为手续费，最低3.00元/笔；充值之日起15日之后提现免收手续费；),
1103,2018/12/21 4:54,1000,0,,不支持,,0,保本保息,1,车贷(5%)、房贷(46%)、,北京无忧融创信息技术有限公司,0,1,,,0,,,0,刘鼎,11,北京,1108,海淀,0(_),,不可转让,北京市海淀区王庄路1号院4号楼第16层1602室,,2014/11/26,,,0,,民营系,2,,,1581,0,1581,1,财富500,cfwb,2,1,2018/4/24,0(充值均无需手续费),,京ICP备14026166号,,1000,,0,0,0,,,小贷公司、融资性担保公司、非融资性担保公司,"1,2,3",,,4001161851,0,不定(不定),,,,0,,,暂无(暂无VIP选项),,0,(无论金额大小，体现费用均为5元),
1104,2018/12/21 4:54,2000,0,,支持,,0,-,1,,宁波甬添投资发展有限公司,0,1,,,0,,,0,鲁钊杰,33,浙江,3302,宁波,0(不收取利息管理费),,,浙江省宁波市鄞州区天童南路555号侨商大厦5楼505,宁波甬添投资发展有限公司,2015/5/20,"1,2,3","借记卡网付,信用卡网付,线下充值(有奖励)",0,,民营系,2,,,1991,0,1991,1,甬添财富,ytcf6,2,1,2017/4/1,0.2(线下充值千二),,浙ICP备15015674号-1,,2000,,0,0,0,,,,,,0574-83086495,13566011072,0,,,,,0,,,0(新平台上线暂时不收取VIP费用),,0,免费(线下充值提现免费),
1105,2018/12/21 4:54,0,0,,支持,,0,保本保息,1,车贷(99%),深圳市汇银通金融信息服务有限公司,0,1,,,0,,,0,邵旻,44,广东,4403,深圳,无(车贷汇新版本目前不收取利息管理费),车贷汇新版本目前不收取利息管理费,随时,深圳市宝安区沙井街道新沙路K1电商城18楼车贷汇,,2014/5/14,"1,3","借记卡网付,线下充值(有奖励)",2,民营系,民营系,2,,,chedaihui,0,1092,1,车贷汇,cdh,2,1,2015/12/5,线上充值手续费全免，线下充值具体根据各个银行收费标准。(线上充值手续费全免，线下充值具体根据各个银行收费标准。线下充值以万分之五进行奖励，奖励规则请点击>>为保持良好的投资环境，车贷汇不建议投资人提现后，再线下充值以赚取奖励。提现24小时内再线下充值相同金额没有奖励的。),线上充值手续费全免，线下充值具体根据各个银行收费标准。线下充值以万分之五进行奖励，奖励规则请点击>>为保持良好的投资环境，车贷汇不建议投资人提现后，再线下充值以赚取奖励。提现24小时内再线下充值相同金额没有奖励的。,粤ICP备13020102号-2,,1000,,0,0,0,,,平台垫付,4,,0755-32997336,400-8585-186,0,(1，当转让价格低于建议价时，可更快转让成功您的债权。最低不低于待收本金。2，当转让价格高于建议价时，转让成功后可获得更多的收益。3，单个项目转让后只能撤消3次。撤消3次转让后不能再次转让。),1，当转让价格低于建议价时，可更快转让成功您的债权。最低不低于待收本金。2，当转让价格高于建议价时，转让成功后可获得更多的收益。3，单个项目转让后只能撤消3次。撤消3次转让后不能再次转让。,,,0,0,,无,,0,(所有投资人投标后回款提现不收取手续费充值后不投标提现手续费为提现金额的0.4％。如果有回款1万，再充值1万，操作提现1万，提现的这1万属于不投标提现，要收取0.4％的手续费；如果没有充值1万，直接提现回款的那1万，是不收手续费的。),所有投资人投标后回款提现不收取手续费充值后不投标提现手续费为提现金额的0.4％。如果有回款1万，再充值1万，操作提现1万，提现的这1万属于不投标提现，要收取0.4％的手续费；如果没有充值1万，直接提现回款的那1万，是不收手续费的。
1106,2018/12/21 4:54,0,0,,支持,齐商银行,1,第三方担保公司担保,1,个人信贷(53%)、企业信贷(40%)、车贷(6%)、供应链金融(1%),上海企骋金融信息服务有限公司,0,1,,,0,,,0,司江龙,31,上海,3115,浦东,,,不可转让,上海市浦东新区秋月路26号1号楼707,,2015/7/10,,,0,国资参股,国资参股,4,国资参股,深圳河洛天基控股有限公司持有平台35%股份,4126,0,4126,1,金财动力,jcdl,1,0,,0(目前平台用户充值手续费由平台承担，不收取用户充值的手续费。),,沪ICP备15029511号,,5000,,0,0,0,,,第三方担保,1,第三方担保,021-50766022,4006379068,1,,,,,0,,,,,0,0,
1107,2018/12/21 4:54,2000,0,,不支持,,0,VIP保本保息,1,供应链金融(10%)、融资租赁(60%)、,上海浦爵投资管理有限公司,0,1,,,0,,,0,王瑰,31,上海,3115,浦东,(运营期间免管理费用。),,3个月,上海市双鸽大厦438号9楼E室,,2016/1/25,1,借记卡网付,0,国资参股,国资参股,4,国资参股,上海市化工轻工总公司新村路供应公司持有平台股份,4313,0,4313,1,爵财网,jcw,3,1,2017/7/27,(新浪支付充值费用为0.2％，运营期间免充值费。),,沪ICP备14046453号,,20000,,0,0,1,15年11月获得上海焱众投资管理有限公司投资6000.00万元,15年11月获得上海焱众投资管理有限公司投资6000.00万元,非融资性担保公司、保理公司、融资租赁,"3,6,7",,021-61000865,400-820-7582,0,无,,,,0,,,,,0,,
1108,2018/12/21 4:54,947,0,,支持,河北银行,1,融资性担保公司提供本息保障,1,车贷(100%),乾途金融信息服务(北京)有限公司,0,1,,,0,,,0,王朝霞,11,北京,1108,海淀,0,,不可转让,北京市海淀区高粱桥斜街59号中坤大厦16A室,,2014/7/30,1,借记卡网付,0,,民营系,2,,,1957,0,1957,1,网筹金融,wcjr,9,1,2018/8/16,0,,京ICP备14024336号,京ICP证151017号,5000,,0,0,0,,,融资性担保公司,2,,,400-110-1122,0,,,,,0,,,,,0,2,
1109,2018/12/21 4:54,0,0,,不支持,,0,保本保息,1,个人信贷(10%)、车贷(60%)、房贷(30%),深圳前海融圣叁陆零互联网金融服务有限公司,0,1,,,0,,,0,刘京,43,湖南,4301,长沙,10％(投资金额利息收入的10％作为平台管理费用；),,随时,湖南省长沙市五一大道人瑞潇湘国际大厦2F,,2015/6/18,1,借记卡网付,0,,民营系,2,,,3190,0,3190,1,融圣360,rssll,2,1,2017/11/14,"任意充值(1、登陆进入'个人中心-充值'页面,选择充值银行,填写充值金额；2、进入第三方支付平台页面，按照提示一步步进行充值操作即可；3、快捷充值默认网关单笔限额和单卡单日累计限额均为50万，具体以商户配置为定；普通充值是没有限额的，具体限额以银行为准。)",,粤ICP备15044164号,,10000,,0,0,0,,,非融资性担保公司,3,,0731-82678356,400-8636-360,0,"转让金额的0.5％(债权转让的费用为转让管理费,收取金额为转让金额的0.5％，最低不少于25元，上不封顶。平台向转出人收取，不向购买人收取任何费用,债权转让管理费在成交后直接从成交金额中扣除，审核未通过或者未成交，平台不向用户收取转让管理费。)",,,,0,,,无(无),,0,2元/笔(1、即时提现：收费2元+0.2％*取现金额（一般在10分钟之内到账）；2、普通提现：收费2元/笔（T+1个工作日到账）。),
